OTU_ID,Occurrence_of_OTU_in_plant_samples(%),Average_relative_OTU_content_in_plant_samples(%),Occurrence_of_OTU_in_soil_samples(%),Average_relative_OTU_content_in_soil_samples(%),Log10_Average_relative_OTU_content_in_plant_samples,Log10_Average_relative_OTU_content_in_soil_samples
OTU_2183,0,0,36.36363636,0.066777162,NA,-1.175372042
OTU_2184,0,0,63.63636364,0.012484568,NA,-1.903626478
OTU_2187,0,0,59.09090909,0.012751074,NA,-1.894453234
OTU_2188,6.666666667,0.002681682,90.90909091,0.065195584,-2.571592723,-1.185781819
OTU_2189,0,0,31.81818182,0.006301806,NA,-2.200534941
OTU_219,6.666666667,0.00880841,4.545454545,0.006023008,-2.055102479,-2.22018656
OTU_2190,0,0,100,0.047577227,NA,-1.322600871
OTU_2193,3.333333333,0.001903276,100,0.082803267,-2.720498229,-1.081952527
OTU_2194,0,0,95.45454545,0.028077743,NA,-1.551637811
OTU_2195,0,0,13.63636364,0.025317664,NA,-1.596576374
OTU_2196,0,0,13.63636364,0.00270857,NA,-2.56725999
OTU_2198,0,0,68.18181818,0.014422754,NA,-1.84095181
OTU_2199,0,0,68.18181818,0.026217973,NA,-1.581400885
OTU_22,100,1.708931523,63.63636364,0.033477562,0.232724661,-1.475246177
OTU_220,30,1.848436664,18.18181818,0.014290699,0.266804574,-1.84494652
OTU_2200,0,0,77.27272727,0.066305008,NA,-1.17845367
OTU_2202,0,0,0,0,NA,NA
OTU_2203,0,0,4.545454545,0.005040831,NA,-2.297497863
OTU_2204,3.333333333,0.001903276,77.27272727,0.040792073,-2.720498229,-1.389424229
OTU_2205,0,0,45.45454545,0.011401102,NA,-1.943053188
OTU_2206,0,0,0,0,NA,NA
OTU_2207,0,0,0,0,NA,NA
OTU_2209,0,0,63.63636364,0.031340379,NA,-1.503895752
OTU_221,0,0,0,0,NA,NA
OTU_2210,26.66666667,0.016740075,4.545454545,0.006023008,-1.77624261,-2.22018656
OTU_2211,10,0.007860257,40.90909091,0.004611391,-2.104563236,-2.336168042
OTU_2212,0,0,4.545454545,0.002416218,NA,-2.616863885
OTU_2213,0,0,0,0,NA,NA
OTU_2214,0,0,0,0,NA,NA
OTU_2216,0,0,0,0,NA,NA
OTU_2217,6.666666667,0.016164222,0,0,-1.791445194,NA
OTU_2218,3.333333333,0.03051106,63.63636364,0.013725528,-1.515542704,-1.862470956
OTU_2219,6.666666667,0.009357809,86.36363636,0.053643625,-2.028825823,-1.270481881
OTU_222,0,0,18.18181818,0.004368956,NA,-2.359622329
OTU_2220,0,0,59.09090909,0.028679827,NA,-1.542423467
OTU_2221,10,0.017510737,59.09090909,0.011223946,-1.756695583,-1.949854414
OTU_2222,3.333333333,0.002305263,31.81818182,0.00914001,-2.63727952,-2.039053349
OTU_2224,0,0,0,0,NA,NA
OTU_2225,13.33333333,0.10332169,0,0,-0.985808501,NA
OTU_2226,0,0,13.63636364,0.011117875,NA,-1.9539782
OTU_2227,0,0,31.81818182,0.076773572,NA,-1.114788254
OTU_2228,0,0,63.63636364,0.05654811,NA,-1.24758191
OTU_2229,6.666666667,0.002794005,95.45454545,0.06858981,-2.553772821,-1.163740398
OTU_223,73.33333333,0.637217308,9.090909091,0.004271712,-0.195712437,-2.369398086
OTU_2230,0,0,9.090909091,0.017731646,NA,-1.75125096
OTU_2231,0,0,86.36363636,0.017883787,NA,-1.747540515
OTU_2232,0,0,50,0.014232566,NA,-1.846716794
OTU_2234,56.66666667,0.159968529,0,0,-0.795965449,NA
OTU_2236,0,0,63.63636364,0.010379259,NA,-1.983833639
OTU_2237,0,0,18.18181818,0.015078622,NA,-1.82163836
OTU_2238,0,0,36.36363636,0.006460464,NA,-2.189736298
OTU_2239,0,0,4.545454545,0.047865212,NA,-1.319980013
OTU_224,23.33333333,0.034608145,100,0.345754088,-1.460821675,-0.461232676
OTU_2241,0,0,63.63636364,0.009956342,NA,-2.001900197
OTU_2242,0,0,4.545454545,0.002200704,NA,-2.657438367
OTU_2243,60,0.075951377,0,0,-1.119464347,NA
OTU_2244,6.666666667,0.095229122,4.545454545,0.045900511,-1.02123022,-1.33818248
OTU_2245,43.33333333,0.016972244,4.545454545,0.00281587,-1.770260733,-2.550387399
OTU_2246,63.33333333,0.077992912,0,0,-1.107944867,NA
OTU_2247,3.333333333,0.003460088,4.545454545,0.002416218,-2.460912856,-2.616863885
OTU_2248,0,0,100,0.037054276,NA,-1.431161665
OTU_2249,0,0,0,0,NA,NA
OTU_225,10,0.012432618,54.54545455,0.054009835,-1.905437422,-1.267527151
OTU_2250,0,0,9.090909091,0.004025734,NA,-2.395154924
OTU_2251,0,0,0,0,NA,NA
OTU_2252,0,0,4.545454545,0.019972039,NA,-1.699577595
OTU_2253,50,0.060288569,0,0,-1.219765028,NA
OTU_2254,0,0,0,0,NA,NA
OTU_2255,0,0,0,0,NA,NA
OTU_2256,0,0,95.45454545,0.055767545,NA,-1.253618471
OTU_2257,3.333333333,0.003460088,95.45454545,0.083139568,-2.460912856,-1.080192234
OTU_2258,0,0,95.45454545,0.036567248,NA,-1.436907722
OTU_2259,0,0,9.090909091,0.006997772,NA,-2.155040243
OTU_226,66.66666667,0.371069203,72.72727273,0.019561444,-0.430545088,-1.708599092
OTU_2260,0,0,81.81818182,0.016331761,NA,-1.786966981
OTU_2261,10,0.008727918,63.63636364,0.01534773,-2.059089343,-1.813955844
OTU_2262,6.666666667,0.009601858,72.72727273,0.0382703,-2.017644744,-1.417138138
OTU_2264,0,0,100,0.04184666,NA,-1.378339202
OTU_2265,0,0,18.18181818,0.00257191,NA,-2.589744233
OTU_2266,73.33333333,0.233257716,100,0.077846036,-0.632163981,-1.108763496
OTU_2267,0,0,0,0,NA,NA
OTU_2268,3.333333333,0.007637086,0,0,-2.117072319,NA
OTU_2270,0,0,0,0,NA,NA
OTU_2272,0,0,81.81818182,0.009752389,NA,-2.010888996
OTU_2273,0,0,40.90909091,0.028382103,NA,-1.546955435
OTU_2274,0,0,27.27272727,0.017476854,NA,-1.757536738
OTU_2275,0,0,40.90909091,0.013421965,NA,-1.872183898
OTU_2276,0,0,18.18181818,0.007855505,NA,-2.104825891
OTU_2277,0,0,22.72727273,0.011328871,NA,-1.945813361
OTU_2279,0,0,22.72727273,0.006038432,NA,-2.219075806
OTU_228,16.66666667,0.009479607,0,0,-2.023209676,NA
OTU_2280,3.333333333,0.006090505,0,0,-2.215346696,NA
OTU_2281,0,0,59.09090909,0.01130267,NA,-1.946818961
OTU_2282,53.33333333,0.10652448,81.81818182,0.013949534,-0.972550577,-1.855440286
OTU_2283,0,0,0,0,NA,NA
OTU_2284,16.66666667,0.010340176,0,0,-1.985472069,NA
OTU_2287,3.333333333,0.001544163,100,0.037432465,-2.811306858,-1.426751578
OTU_2288,0,0,95.45454545,0.169672732,NA,-0.770387947
OTU_2289,0,0,72.72727273,0.074377711,NA,-1.128557191
OTU_229,0,0,90.90909091,0.023474199,NA,-1.629409217
OTU_2291,0,0,0,0,NA,NA
OTU_2292,46.66666667,0.08740983,4.545454545,0.003076734,-1.058439722,-2.511910049
OTU_2295,0,0,72.72727273,0.030928985,NA,-1.509634334
OTU_2296,23.33333333,0.012866265,4.545454545,0.002204197,-1.890547522,-2.656749593
OTU_2297,0,0,4.545454545,0.00512952,NA,-2.289923273
OTU_2298,63.33333333,0.145284707,0,0,-0.837780097,NA
OTU_2299,0,0,18.18181818,0.007527912,NA,-2.123325481
OTU_23,36.66666667,0.027074842,18.18181818,0.015783737,-1.567434075,-1.801790171
OTU_2301,3.333333333,0.005709827,4.545454545,0.004401408,-2.24337705,-2.356408372
OTU_2302,0,0,4.545454545,0.017979144,NA,-1.745230989
OTU_2303,0,0,54.54545455,0.020713578,NA,-1.683744885
OTU_2304,0,0,0,0,NA,NA
OTU_2305,0,0,100,0.060439366,NA,-1.218680104
OTU_2306,13.33333333,0.006410042,0,0,-2.193139142,NA
OTU_2307,0,0,0,0,NA,NA
OTU_2309,0,0,68.18181818,0.01287536,NA,-1.890240615
OTU_2310,6.666666667,0.003572411,31.81818182,0.014480213,-2.447038582,-1.839225054
OTU_2311,0,0,100,0.053927173,NA,-1.268192346
OTU_2312,3.333333333,0.001903276,40.90909091,0.006286716,-2.720498229,-2.201576135
OTU_2313,6.666666667,0.007093408,90.90909091,0.058275361,-2.14914509,-1.234515026
OTU_2314,3.333333333,0.010380264,100,0.086593086,-1.983791601,-1.062516782
OTU_2315,50,0.178214417,4.545454545,0.006023008,-0.749057166,-2.22018656
OTU_2316,0,0,72.72727273,0.016556011,NA,-1.781044284
OTU_2317,0,0,22.72727273,0.008246134,NA,-2.083749612
OTU_2318,0,0,0,0,NA,NA
OTU_2319,0,0,86.36363636,0.036398888,NA,-1.438911882
OTU_232,23.33333333,0.162110329,0,0,-0.790189313,NA
OTU_2321,0,0,77.27272727,0.014260394,NA,-1.845868463
OTU_2322,0,0,90.90909091,0.027939805,NA,-1.553776622
OTU_2323,3.333333333,0.001903276,86.36363636,0.018941993,-2.720498229,-1.72257432
OTU_2324,0,0,27.27272727,0.015627911,NA,-1.80609908
OTU_2325,0,0,36.36363636,0.01171823,NA,-1.931137987
OTU_2326,0,0,22.72727273,0.009595787,NA,-2.017919419
OTU_2327,0,0,0,0,NA,NA
OTU_2328,0,0,0,0,NA,NA
OTU_233,40,0.012797872,9.090909091,0.015249409,-1.892862224,-1.816746987
OTU_2330,36.66666667,0.047381869,0,0,-1.324387809,NA
OTU_2331,0,0,77.27272727,0.02928763,NA,-1.533315772
OTU_2332,3.333333333,0.001903276,72.72727273,0.048234393,-2.720498229,-1.316643185
OTU_2333,0,0,0,0,NA,NA
OTU_2334,0,0,0,0,NA,NA
OTU_2335,0,0,18.18181818,0.002826441,NA,-2.548760076
OTU_2336,0,0,4.545454545,0.008158603,NA,-2.088384199
OTU_2337,3.333333333,0.03927931,0,0,-1.40583615,NA
OTU_2338,0,0,63.63636364,0.006651438,NA,-2.177084453
OTU_234,0,0,0,0,NA,NA
OTU_2340,0,0,9.090909091,0.024139095,NA,-1.617279025
OTU_2342,0,0,81.81818182,0.014529445,NA,-1.837750961
OTU_2343,0,0,36.36363636,0.040592385,NA,-1.391555427
OTU_2344,0,0,50,0.011029566,NA,-1.957441562
OTU_2345,0,0,18.18181818,0.026579591,NA,-1.575451714
OTU_2346,0,0,59.09090909,0.014666166,NA,-1.833683395
OTU_2347,0,0,95.45454545,0.05298895,NA,-1.275814684
OTU_2349,0,0,100,0.058675183,NA,-1.231545548
OTU_235,0,0,31.81818182,0.005249539,NA,-2.279878833
OTU_2350,0,0,40.90909091,0.017785888,NA,-1.74992445
OTU_2351,0,0,77.27272727,0.010603551,NA,-1.974548661
OTU_2353,0,0,22.72727273,0.03758783,NA,-1.424952744
OTU_2354,10,0.151960247,0,0,-0.818270009,NA
OTU_2355,0,0,90.90909091,0.027975295,NA,-1.553225324
OTU_2356,23.33333333,0.008631051,81.81818182,0.020921236,-2.063936296,-1.679412652
OTU_2357,0,0,4.545454545,0.045900511,NA,-1.33818248
OTU_2359,0,0,18.18181818,0.002797112,NA,-2.553290221
OTU_2360,0,0,0,0,NA,NA
OTU_2362,0,0,0,0,NA,NA
OTU_2363,0,0,0,0,NA,NA
OTU_2364,26.66666667,0.105425477,0,0,-0.977054427,NA
OTU_2365,0,0,0,0,NA,NA
OTU_2367,0,0,72.72727273,0.011541671,NA,-1.937731326
OTU_2368,0,0,59.09090909,0.013734072,NA,-1.862200668
OTU_2369,0,0,0,0,NA,NA
OTU_237,3.333333333,0.004504302,86.36363636,0.053058463,-2.346372499,-1.275245335
OTU_2370,0,0,0,0,NA,NA
OTU_2371,0,0,0,0,NA,NA
OTU_2372,0,0,95.45454545,0.048397859,NA,-1.31517385
OTU_2373,0,0,13.63636364,0.012467136,NA,-1.904233303
OTU_2374,0,0,40.90909091,0.010431743,NA,-1.981643135
OTU_2376,0,0,63.63636364,0.019120575,NA,-1.71849906
OTU_2377,0,0,72.72727273,0.008896227,NA,-2.050794126
OTU_2378,10,0.011810107,100,0.074836488,-1.927746168,-1.125886601
OTU_2379,0,0,90.90909091,0.046378811,NA,-1.333680392
OTU_238,26.66666667,0.038895076,100,0.194111815,-1.410105381,-0.71194803
OTU_2380,0,0,36.36363636,0.013273789,NA,-1.877005078
OTU_2381,0,0,45.45454545,0.022132864,NA,-1.654962394
OTU_2383,0,0,22.72727273,0.016356212,NA,-1.78631728
OTU_2384,0,0,0,0,NA,NA
OTU_2385,3.333333333,0.007240605,81.81818182,0.02744417,-2.140225144,-1.561549895
OTU_2387,3.333333333,0.001903276,95.45454545,0.032713159,-2.720498229,-1.485277514
OTU_2389,10,0.226012295,0,0,-0.645867934,NA
OTU_239,6.666666667,0.014707442,0,0,-1.832462856,NA
OTU_2390,0,0,90.90909091,0.027297779,NA,-1.563872682
OTU_2391,0,0,86.36363636,0.011567989,NA,-1.936742121
OTU_2393,0,0,0,0,NA,NA
OTU_2394,0,0,0,0,NA,NA
OTU_2395,3.333333333,0.008888494,81.81818182,0.023186267,-2.051171816,-1.634769167
OTU_2396,0,0,4.545454545,0.008847992,NA,-2.053155279
OTU_2397,26.66666667,0.012407989,31.81818182,0.006153844,-1.906298609,-2.210853497
OTU_2398,56.66666667,0.089909362,0,0,-1.046195082,NA
OTU_2399,23.33333333,0.017200521,9.090909091,0.003801383,-1.764458391,-2.420058372
OTU_240,0,0,0,0,NA,NA
OTU_2400,0,0,36.36363636,0.032208779,NA,-1.492025745
OTU_2401,0,0,0,0,NA,NA
OTU_2402,0,0,4.545454545,0.005040831,NA,-2.297497863
OTU_2403,0,0,0,0,NA,NA
OTU_2404,0,0,13.63636364,0.004397372,NA,-2.356806826
OTU_2405,0,0,68.18181818,0.019285444,NA,-1.714770348
OTU_2406,10,0.010675327,77.27272727,0.039706529,-1.971618799,-1.40113808
OTU_2407,53.33333333,0.067374585,86.36363636,0.035653565,-1.1715039,-1.447897042
OTU_2408,0,0,59.09090909,0.011367358,NA,-1.944340445
OTU_2409,0,0,0,0,NA,NA
OTU_241,3.333333333,0.076277651,13.63636364,0.017220779,-1.11760269,-1.763947207
OTU_2413,0,0,86.36363636,0.061534149,NA,-1.210883799
OTU_2414,0,0,36.36363636,0.008376121,NA,-2.076957058
OTU_2415,0,0,4.545454545,0.002416218,NA,-2.616863885
OTU_2416,0,0,4.545454545,0.091801021,NA,-1.037152489
OTU_2417,3.333333333,0.003460088,100,0.069853078,-2.460912856,-1.155814455
OTU_2418,6.666666667,0.004774377,18.18181818,0.009676407,-2.321083336,-2.014285895
OTU_2419,0,0,4.545454545,0.009573042,NA,-2.018950036
OTU_242,13.33333333,0.083624813,50,0.044609416,-1.07766484,-1.35057346
OTU_2420,0,0,86.36363636,0.041886596,NA,-1.377924934
OTU_2421,0,0,90.90909091,0.089560387,NA,-1.04788404
OTU_2422,23.33333333,0.064813971,0,0,-1.188331372,NA
OTU_2423,0,0,0,0,NA,NA
OTU_2424,20,0.137671786,0,0,-0.861155053,NA
OTU_2425,0,0,27.27272727,0.009464068,NA,-2.023922163
OTU_2426,0,0,100,0.063287882,NA,-1.198679442
OTU_2428,6.666666667,0.021756145,100,0.061779902,-1.662418055,-1.209152786
OTU_2429,0,0,50,0.010794727,NA,-1.966788322
OTU_243,26.66666667,0.046285432,0,0,-1.334555681,NA
OTU_2430,40,0.07031539,0,0,-1.152949613,NA
OTU_2431,70,0.449845256,0,0,-0.346936855,NA
OTU_2433,6.666666667,0.040980122,81.81818182,0.095032839,-1.387426758,-1.022126296
OTU_2434,0,0,90.90909091,0.019037051,NA,-1.720400336
OTU_2435,0,0,13.63636364,0.009191558,NA,-2.036610868
OTU_2436,0,0,0,0,NA,NA
OTU_2437,0,0,77.27272727,0.011760271,NA,-1.929582668
OTU_2439,0,0,0,0,NA,NA
OTU_244,3.333333333,0.017300439,90.90909091,0.014399145,-1.761942876,-1.841663286
OTU_2440,3.333333333,0.007240605,4.545454545,0.002313904,-2.140225144,-2.635654663
OTU_2441,0,0,54.54545455,0.008972922,NA,-2.047066087
OTU_2442,0,0,45.45454545,0.013822763,NA,-1.859405151
OTU_2443,3.333333333,0.005432617,77.27272727,0.020350381,-2.264990912,-1.691427447
OTU_2446,0,0,86.36363636,0.029627145,NA,-1.528310203
OTU_2447,0,0,9.090909091,0.09920982,NA,-1.003445341
OTU_2448,0,0,0,0,NA,NA
OTU_2449,0,0,31.81818182,0.011303738,NA,-1.946777928
OTU_245,76.66666667,1.356461277,0,0,0.132407401,NA
OTU_2450,0,0,100,0.044070328,NA,-1.355853715
OTU_2451,6.666666667,0.002502126,100,0.203324329,-2.601690911,-0.691810651
OTU_2452,0,0,86.36363636,0.016211665,NA,-1.790172379
OTU_2453,3.333333333,0.012828736,40.90909091,0.014420331,-1.891816132,-1.841024761
OTU_2454,3.333333333,0.009008603,36.36363636,0.042448652,-2.045342552,-1.372136093
OTU_2455,0,0,31.81818182,0.028658465,NA,-1.542747079
OTU_2456,0,0,0,0,NA,NA
OTU_2458,0,0,40.90909091,0.006780977,NA,-2.168707757
OTU_2459,3.333333333,0.00666637,0,0,-2.176110586,NA
OTU_246,10,0.007988125,100,0.514321813,-2.09755513,-0.288765056
OTU_2460,63.33333333,0.075778598,68.18181818,0.013026194,-1.120453431,-1.885182456
OTU_2461,0,0,0,0,NA,NA
OTU_2462,0,0,81.81818182,0.076838864,NA,-1.114419063
OTU_2463,0,0,9.090909091,0.007275931,NA,-2.138111428
OTU_2464,0,0,54.54545455,0.01979668,NA,-1.703407644
OTU_2465,0,0,86.36363636,0.064352188,NA,-1.191436681
OTU_2466,0,0,13.63636364,0.009092653,NA,-2.041309382
OTU_2467,0,0,0,0,NA,NA
OTU_2468,3.333333333,0.001544163,100,0.065221102,-2.811306858,-1.185611868
OTU_2469,0,0,77.27272727,0.008563498,NA,-2.067348814
OTU_247,6.666666667,0.007567,0,0,-2.121076295,NA
OTU_2470,0,0,45.45454545,0.007443745,NA,-2.12820853
OTU_2471,16.66666667,0.026550828,59.09090909,0.017607305,-1.575921931,-1.754307111
OTU_2472,0,0,27.27272727,0.00546658,NA,-2.262284292
OTU_2475,6.666666667,0.005350516,0,0,-2.271604373,NA
OTU_2476,6.666666667,0.04687882,0,0,-1.329023333,NA
OTU_2478,0,0,4.545454545,0.005040831,NA,-2.297497863
OTU_2479,0,0,9.090909091,0.016488832,NA,-1.78281012
OTU_2480,0,0,4.545454545,0.002520415,NA,-2.598527944
OTU_2481,0,0,36.36363636,0.018124701,NA,-1.741729155
OTU_2482,6.666666667,1.82746764,0,0,0.261849695,NA
OTU_2484,0,0,81.81818182,0.039276438,NA,-1.405867901
OTU_2485,0,0,36.36363636,0.006191062,NA,-2.208234864
OTU_2486,0,0,0,0,NA,NA
OTU_2487,3.333333333,0.127713921,13.63636364,0.065395153,-0.893761761,-1.184454442
OTU_2488,3.333333333,0.010380264,100,0.202160487,-1.983791601,-0.694303725
OTU_2489,0,0,100,0.062726327,NA,-1.202550142
OTU_249,63.33333333,0.160118669,4.545454545,0.002200704,-0.795558029,-2.657438367
OTU_2490,0,0,40.90909091,0.004990435,NA,-2.301861616
OTU_2492,3.333333333,0.003806551,86.36363636,0.092978033,-2.419468347,-1.031619645
OTU_2494,0,0,100,0.060096179,NA,-1.221153137
OTU_2497,3.333333333,0.017300439,90.90909091,0.048815553,-1.761942876,-1.311441786
OTU_2498,10,0.017068859,13.63636364,0.009312381,-1.767795501,-2.030939279
OTU_2499,0,0,27.27272727,0.003801185,NA,-2.420081031
OTU_250,3.333333333,0.018423671,0,0,-1.73462383,NA
OTU_2500,10,0.009842643,72.72727273,0.036645934,-2.006888282,-1.435974207
OTU_2504,0,0,31.81818182,0.03173974,NA,-1.498396633
OTU_2505,0,0,86.36363636,0.029907841,NA,-1.524214938
OTU_2506,0,0,72.72727273,0.057616963,NA,-1.239449639
OTU_2507,3.333333333,0.010380264,100,0.139585139,-1.983791601,-0.855160815
OTU_2508,0,0,100,0.082610139,NA,-1.082966647
OTU_2510,0,0,100,0.029527521,NA,-1.529773014
OTU_2512,0,0,50,0.041022393,NA,-1.386979014
OTU_2513,0,0,22.72727273,0.015498602,NA,-1.809707463
OTU_2515,3.333333333,0.002222123,9.090909091,0.002668143,-2.653231905,-2.573790979
OTU_2516,0,0,9.090909091,0.00414975,NA,-2.381978119
OTU_2517,0,0,45.45454545,0.033499336,NA,-1.474963804
OTU_2518,53.33333333,0.066903294,50,0.025703763,-1.174552502,-1.5900033
OTU_2519,20,0.168432885,0,0,-0.773573112,NA
OTU_252,3.333333333,0.001544163,0,0,-2.811306858,NA
OTU_2520,0,0,0,0,NA,NA
OTU_2521,0,0,36.36363636,0.0062249,NA,-2.20586763
OTU_2523,30,0.013958517,0,0,-1.855160731,NA
OTU_2524,56.66666667,0.147953154,4.545454545,0.019972039,-0.829875772,-1.699577595
OTU_2525,0,0,86.36363636,0.031259835,NA,-1.50501332
OTU_2526,3.333333333,0.055370986,81.81818182,0.017090821,-1.256717743,-1.767237063
OTU_2528,0,0,54.54545455,0.008881219,NA,-2.0515274
OTU_253,0,0,63.63636364,0.083618926,NA,-1.077695414
OTU_2532,0,0,13.63636364,0.015370096,NA,-1.813323429
OTU_2533,0,0,0,0,NA,NA
OTU_2534,3.333333333,0.003460088,86.36363636,0.040376411,-2.460912856,-1.393872285
OTU_2535,26.66666667,0.023696186,0,0,-1.625321543,NA
OTU_2536,0,0,0,0,NA,NA
OTU_2537,3.333333333,0.04576659,90.90909091,0.032565474,-1.339451445,-1.487242591
OTU_2539,0,0,68.18181818,0.03032123,NA,-1.518253183
OTU_254,3.333333333,0.002222123,27.27272727,0.004703291,-2.653231905,-2.327598196
OTU_2540,0,0,4.545454545,0.003180055,NA,-2.497565369
OTU_2541,0,0,59.09090909,0.015069912,NA,-1.82188929
OTU_2543,3.333333333,0.001903276,68.18181818,0.028932124,-2.720498229,-1.538619689
OTU_2545,0,0,72.72727273,0.015919272,NA,-1.798076802
OTU_2546,3.333333333,0.013840352,63.63636364,0.038152829,-1.858852864,-1.418473255
OTU_2547,0,0,0,0,NA,NA
OTU_2548,3.333333333,0.001903276,68.18181818,0.032315115,-2.720498229,-1.49059429
OTU_2549,3.333333333,0.006090505,100,0.164996358,-2.215346696,-0.782525641
OTU_255,0,0,0,0,NA,NA
OTU_2550,0,0,0,0,NA,NA
OTU_2551,0,0,0,0,NA,NA
OTU_2552,0,0,4.545454545,0.011475128,NA,-1.940242461
OTU_2553,0,0,9.090909091,0.014817597,NA,-1.829222221
OTU_2554,3.333333333,0.003460088,95.45454545,0.039668073,-2.460912856,-1.401558894
OTU_2555,3.333333333,0.01525553,72.72727273,0.020486611,-1.8165727,-1.688529888
OTU_2556,0,0,0,0,NA,NA
OTU_2557,0,0,13.63636364,0.007856195,NA,-2.104787745
OTU_2558,0,0,4.545454545,0.009573042,NA,-2.018950036
OTU_2559,0,0,40.90909091,0.006205794,NA,-2.207202629
OTU_256,0,0,90.90909091,0.02584846,NA,-1.587565323
OTU_2560,0,0,36.36363636,0.007937828,NA,-2.100298323
OTU_2561,0,0,0,0,NA,NA
OTU_2562,0,0,72.72727273,0.015141529,NA,-1.819830262
OTU_2563,0,0,77.27272727,0.022699908,NA,-1.643975898
OTU_2564,0,0,36.36363636,0.015108225,NA,-1.820786552
OTU_2565,0,0,0,0,NA,NA
OTU_2567,0,0,27.27272727,0.015157779,NA,-1.819364444
OTU_2568,0,0,72.72727273,0.015828319,NA,-1.800565197
OTU_2569,0,0,86.36363636,0.02978709,NA,-1.525971927
OTU_257,0,0,18.18181818,0.065950517,NA,-1.180781799
OTU_2570,0,0,0,0,NA,NA
OTU_2571,0,0,0,0,NA,NA
OTU_2572,0,0,90.90909091,0.018062759,NA,-1.743215905
OTU_2573,53.33333333,0.09432075,63.63636364,0.007760983,-1.025392753,-2.110083292
OTU_2574,0,0,4.545454545,0.008158603,NA,-2.088384199
OTU_2575,6.666666667,0.007993781,59.09090909,0.026213369,-2.097247781,-1.581477165
OTU_2576,0,0,4.545454545,0.005737564,NA,-2.241272457
OTU_2577,3.333333333,0.001707796,0,0,-2.767564008,NA
OTU_2578,0,0,77.27272727,0.035122253,NA,-1.454417629
OTU_2579,0,0,4.545454545,0.008847992,NA,-2.053155279
OTU_258,73.33333333,0.167599666,50,0.00712808,-0.775726852,-2.147027451
OTU_2581,0,0,68.18181818,0.011413637,NA,-1.942575929
OTU_2582,0,0,86.36363636,0.015716569,NA,-1.803642252
OTU_2583,0,0,36.36363636,0.011413258,NA,-1.942590356
OTU_2585,0,0,95.45454545,0.032192441,NA,-1.492246087
OTU_2586,0,0,68.18181818,0.023234054,NA,-1.633875007
OTU_2587,0,0,45.45454545,0.01493687,NA,-1.825740413
OTU_2588,0,0,59.09090909,0.023836906,NA,-1.622750111
OTU_2589,0,0,0,0,NA,NA
OTU_259,20,0.024656325,4.545454545,0.008802817,-1.608071657,-2.055378327
OTU_2590,0,0,68.18181818,0.029833051,NA,-1.525302334
OTU_2591,0,0,27.27272727,0.005465608,NA,-2.26236152
OTU_2592,73.33333333,0.142526232,18.18181818,0.004058312,-0.846105197,-2.391654568
OTU_2593,3.333333333,0.04576659,40.90909091,0.008998214,-1.339451445,-2.045843688
OTU_2594,20,0.010607222,0,0,-1.974398348,NA
OTU_2595,0,0,0,0,NA,NA
OTU_2597,0,0,95.45454545,0.032525953,NA,-1.487769967
OTU_2598,0,0,9.090909091,0.048719463,NA,-1.312297507
OTU_26,6.666666667,0.007495395,0,0,-2.125205475,NA
OTU_260,26.66666667,0.009525245,95.45454545,0.070460656,-2.021123845,-1.15205332
OTU_2600,50,0.081104792,0,0,-1.090953483,NA
OTU_2601,0,0,95.45454545,0.03858656,NA,-1.413563938
OTU_2602,0,0,4.545454545,0.018069024,NA,-1.743065305
OTU_2603,3.333333333,0.020760527,95.45454545,0.050874225,-1.682761626,-1.293502192
OTU_2604,0,0,45.45454545,0.030775289,NA,-1.511797864
OTU_2605,0,0,45.45454545,0.018746531,NA,-1.72707909
OTU_2606,0,0,13.63636364,0.006082308,NA,-2.215931592
OTU_2608,0,0,13.63636364,0.021543822,NA,-1.666677248
OTU_2609,0,0,22.72727273,0.004194846,NA,-2.377283978
OTU_261,80,0.290086323,18.18181818,0.008386618,-0.537472747,-2.076413164
OTU_2611,0,0,95.45454545,0.033054157,NA,-1.480773914
OTU_2612,3.333333333,0.003806551,68.18181818,0.036942017,-2.419468347,-1.432479399
OTU_2613,0,0,90.90909091,0.052363883,NA,-1.280968156
OTU_2615,0,0,50,0.031303852,NA,-1.504402215
OTU_2616,16.66666667,0.105392555,0,0,-0.977190068,NA
OTU_2617,0,0,81.81818182,0.021386751,NA,-1.669855185
OTU_2618,0,0,0,0,NA,NA
OTU_2619,3.333333333,0.062754942,72.72727273,0.028511457,-1.202352067,-1.544980587
OTU_262,6.666666667,0.02182233,9.090909091,0.002257304,-1.661098891,-2.646409949
OTU_2621,46.66666667,0.105967635,4.545454545,0.002313904,-0.974826757,-2.635654663
OTU_2622,0,0,72.72727273,0.008407465,NA,-2.075334942
OTU_2625,23.33333333,0.008684915,72.72727273,0.009521362,-2.061234435,-2.021300926
OTU_2626,0,0,0,0,NA,NA
OTU_2627,0,0,27.27272727,0.008988788,NA,-2.04629887
OTU_2628,3.333333333,0.003460088,59.09090909,0.023192021,-2.460912856,-1.634661413
OTU_2629,0,0,36.36363636,0.009216968,NA,-2.035411938
OTU_2630,0,0,22.72727273,0.005934756,NA,-2.226597146
OTU_2632,20,0.013022718,0,0,-1.885298358,NA
OTU_2633,0,0,4.545454545,0.010878138,NA,-1.963445436
OTU_2634,0,0,0,0,NA,NA
OTU_2635,63.33333333,0.263137277,0,0,-0.579817623,NA
OTU_2636,50,0.104631526,0,0,-0.980337439,NA
