Rel.cont	Group	OTU_ID
0.1669525	Region.P.Rel.cont	OTU_94
0.002369841	Region.S.Rel.cont	OTU_94
0.001030094	Region.S.Rel.cont	OTU_94
0.001528256	Region.S.Rel.cont	OTU_94
0.001862028	Region.S.Rel.cont	OTU_94
0.001577465	Region.S.Rel.cont	OTU_94
0.002211842	Region.S.Rel.cont	OTU_94
0.00191522	Region.S.Rel.cont	OTU_94
0.00011062	Region.S.Rel.cont	OTU_94
5.28E-05	Region.S.Rel.cont	OTU_94
2.73E-05	Region.S.Rel.cont	OTU_94
6.87E-05	Region.S.Rel.cont	OTU_94
0.000337115	Region.S.Rel.cont	OTU_94
0.003974429	Region.S.Rel.cont	OTU_94
0.002338541	Region.S.Rel.cont	OTU_94
0.000354552	Region.S.Rel.cont	OTU_94
0.002211966	Region.S.Rel.cont	OTU_94
0.00338522	Region.S.Rel.cont	OTU_94
0.001370204	Region.S.Rel.cont	OTU_94
0.000582666	Region.S.Rel.cont	OTU_94
0.000193319	Region.S.Rel.cont	OTU_94
0.00034078	Region.S.Rel.cont	OTU_94
0.000438745	Region.S.Rel.cont	OTU_94
0.000289462	Region.S.Rel.cont	OTU_94
0.003674633	Region.S.Rel.cont	OTU_94
0.000456303	Region.S.Rel.cont	OTU_94
0.000342818	Region.S.Rel.cont	OTU_94
0.000418913	Region.S.Rel.cont	OTU_94
0.000347579	Region.S.Rel.cont	OTU_94
0.000378965	Region.S.Rel.cont	OTU_94
0.000224781	Region.S.Rel.cont	OTU_94
0.000782873	Region.S.Rel.cont	OTU_94
